2.916	91.623
2.9808	98.6276
3.0456	96.6257
3.1104	87.9045
3.1752	79.2365
3.24	77.2877
3.3048	80.9535
3.3696	78.7302
3.4344	84.2314
3.4992	85.4611
3.564	88.6919
3.6288	94.9315
3.6936	112.9946
3.7584	128.1919
3.8232	142.0914
3.888	143.235
3.9528	130.4022
4.0176	110.3701
4.0824	86.1711
4.1472	68.7672
4.212	60.4377
4.2768	51.306
4.3416	51.7084
4.4064	46.3447
4.4712	43.7791
4.536	43.5745
4.6008	42.4581
4.6656	40.4397
4.7304	37.9935
4.7952	35.5047
4.86	33.5574
4.9248	33.246
4.9896	33.3221
5.0544	32.4224
5.1192	28.443
5.184	26.8285
5.2488	28.7987
0	16.068
0.0648	16.3953
0.1296	19.1388
0.1944	22.1756
0.2592	24.2835
0.324	28.0294
0.3888	31.2651
0.4536	35.2149
0.5184	33.1492
0.5832	34.4797
0.648	33.413
0.7128	33.7516
0.7776	34.4956
0.8424	34.9225
0.9072	36.4556
0.972	36.8854
1.0368	35.3735
1.1016	38.8125
1.1664	41.7203
1.2312	43.906
1.296	46.0051
1.3608	47.6791
1.4256	50.9854
1.4904	53.9586
1.5552	55.4501
1.62	49.4653
1.6848	46.1291
1.7496	43.8008
1.8144	44.6914
1.8792	42.8193
1.944	44.7205
2.0088	40.4727
2.0736	46.9829
2.1384	51.5643
2.2032	56.0243
2.268	60.3882
2.3328	60.9537
2.3976	69.032
2.4624	73.989
2.5272	76.8366
2.592	75.2416
2.6568	73.2554
2.7216	71.762
2.7864	73.0114
2.8512	79.3763
2.916	91.5793
2.9808	95.0247
3.0456	96.9622
3.1104	96.32
3.1752	88.7167
3.24	80.0453
3.3048	69.7013
3.3696	61.4064
3.4344	52.8121
3.4992	49.1361
3.564	49.3135
3.6288	53.1644
3.6936	59.0648
3.7584	71.6196
3.8232	85.764
3.888	91.5547
3.9528	93.409
4.0176	83.9811
4.0824	70.0712
4.1472	64.0508
4.212	55.0825
4.2768	48.9767
4.3416	46.9514
4.4064	46.3271
4.4712	42.3011
4.536	39.5739
4.6008	36.9214
4.6656	38.2824
4.7304	36.6001
4.7952	38.7692
4.86	39.152
4.9248	37.3259
4.9896	38.8339
0	23.8288
0.0648	25.568
0.1296	26.6648
0.1944	32.8481
0.2592	35.1285
0.324	37.3455
0.3888	35.775
0.4536	38.9041
0.5184	40.9425
0.5832	39.653
0.648	36.85
0.7128	38.9116
0.7776	40.6792
0.8424	41.5868
0.9072	42.5945
0.972	44.6424
1.0368	45.6409
1.1016	49.5097
1.1664	51.3729
1.2312	55.7519
1.296	57.6992
1.3608	61.652
1.4256	66.1008
1.4904	68.6525
1.5552	68.9345
1.62	73.3639
1.6848	79.5411
1.7496	74.6803
1.8144	70.8551
1.8792	60.1877
1.944	54.3293
2.0088	51.6667
2.0736	47.0211
2.1384	43.5597
2.2032	39.3522
2.268	38.976
2.3328	38.4337
2.3976	37.5327
2.4624	37.6666
2.5272	37.9365
2.592	38.2706
2.6568	42.1016
2.7216	45.3435
2.7864	51.4887
2.8512	54.8462
2.916	57.7881
2.9808	67.5249
3.0456	80.4049
3.1104	89.0553
3.1752	101.9484
3.24	110.3711
3.3048	108.2972
3.3696	106.4525
3.4344	103.7789
3.4992	103.3056
3.564	97.6118
3.6288	86.3935
3.6936	74.8569
3.7584	62.1618
3.8232	55.5031
3.888	52.1993
3.9528	46.8579
4.0176	44.4373
4.0824	46.3164
4.1472	43.3765
4.212	46.1264
4.2768	44.4489
4.3416	45.7229
4.4064	45.5823
4.4712	43.2138
4.536	41.8668
4.6008	37.1213
4.6656	37.4581
4.7304	37.1916
4.7952	37.038
4.86	39.671
0	16.8345
0.0648	20.4056
0.1296	23.3589
0.1944	26.9627
0.2592	32.1024
0.324	35.5287
0.3888	37.9619
0.4536	38.8479
0.5184	38.1467
0.5832	38.6867
0.648	38.2822
0.7128	36.4478
0.7776	32.1923
0.8424	32.2778
0.9072	35.226
0.972	33.2858
1.0368	28.9838
1.1016	33.9246
1.1664	34.4543
1.2312	37.798
1.296	36.6874
1.3608	38.587
1.4256	38.8613
1.4904	41.7726
1.5552	42.9635
1.62	44.8661
1.6848	45.366
1.7496	43.5736
1.8144	42.5918
1.8792	45.0603
1.944	48.9201
2.0088	49.7122
2.0736	52.2587
2.1384	54.8323
2.2032	61.1573
2.268	65.0201
2.3328	70.7851
2.3976	67.769
2.4624	58.94
2.5272	55.7949
2.592	55.462
2.6568	56.4595
2.7216	60.5804
2.7864	63.5172
2.8512	71.8197
2.916	76.8301
2.9808	88.3505
3.0456	99.624
3.1104	110.9675
3.1752	118.5677
3.24	112.2382
3.3048	103.994
3.3696	94.0106
3.4344	82.6324
3.4992	73.909
3.564	66.8492
3.6288	59.5536
3.6936	53.1505
3.7584	51.5121
3.8232	48.367
3.888	44.0863
3.9528	45.6746
4.0176	42.1019
4.0824	39.7547
4.1472	41.8935
4.212	45.9633
4.2768	46.1204
4.3416	47.5957
4.4064	45.9844
4.4712	46.4835
4.536	47.2913
4.6008	49.9507
4.6656	47.523
4.7304	43.9947
4.7952	45.0347
4.86	43.9282
4.9248	42.0983
4.9896	44.805
5.0544	47.7077
5.1192	44.8798
